date,nom,prise_de_parole
1909-12-07,Quilbeuf,"Ceux qui ont essayé de se rendre compte de la composition de la Chambre actuelle au point de vue des professions et qui ont pu savoir que les agri- . culteurs — les vrais, ceux qui ont fait le métier — sont au nombre de neuf ou dix seulement dans cette enceinte..."
1909-12-07,Plissonnier,Combien dites-vous ?
1909-12-07,Quilbeuf,Neuf ou dix.
1909-12-07,Plissonnier,Il sont plus nombreux que cela.
1909-12-07,Quilbeuf,Je parle de ceux qui n'ont fait que cela pendant leur jeunesse.
1909-12-07,Bouveri,Il faut distinguer entre ceux qui tirent un revenu de leur culture et ceux qui cultivent eux-mêmes. Notre collègue Ducarouge est peut-être le seul qui ait fait vraiment le métier d'agriculteur.
1909-12-07,Quilbeuf,"Moi aussi j'ai conduit la charrue, et même depuis que je suis député."
1909-12-07,Brousse,Vous êtes un homme pratique !
1909-12-07,Quilbeuf,Je n'ai jamais été que cela. M. Jules-Armand Razimbaud. C'est comme si vous disiez qu'il ne faut pas se soigner sous prétexte que l'on est malade !
1909-12-07,Quilbeuf,"Je crois que l'on peut arriver au résultat que désire le collègue auquel je réponds et que nous désirons tous, c'està-dire attacher de plus en plus le paysan à sa terre, afin qu'il n'abandonne pas nos communes rurales. Le meilleur moyen, c'est que les pouvoirs publics nous proposent des lois pour favoriser le travail du paysan et lui rendre la vie plus facile."
1909-12-07,Plissonnier,Non.
1909-12-07,Quilbeuf,"Vous voyez bien que vous êtes de mon avis, je suis heureux de le constater."
1909-12-07,Plissonnier,"Sur ce point, mais non pas sur l'autre."
1909-12-07,Quilbeuf,"J'ai, moi-même, un jour, interrompu le président de la commission pour lui faire cette observation. Il m'avait promis une réponse, je l'attends toujours et je crois qu'elle ne viendra jamais, parce qu'il ne pourra pas la faire."
1909-12-07,Quilbeuf,"La loi porte, en effet, que tout travailleur ne gagnant pas plus de 1,500 fr. ne payera pas d'impôt — d'impôt d'Etat, bien entendu — mais le petit paysan qui cultive sa terre, le travailleur agricole, payera à partir de 1,250 fr.; même s'il travaille avec sa femme, tandis qu'il pourrait être dégrevé jusqu'à concurrence de 3,000 fr., si ce ménage travaillait dans l'industrie."
1909-12-07,Quilbeuf,Il y a là une mesure législative qui n'est pas en faveur des familles agricoles et qui n'engagera pas les cultivateurs à rester sur le lopin de terre qu'ils ont recueilli de leurs parents ou qu'ils ont acheté ou augmenté de leur propre travail.
1909-12-07,Quilbeuf,"Je le regrette, parce que, ayant été cultivateur moi-même, il m'a été possible de constater avec quelle persévérance, avec quelle ténacité le paysan s'attache à sa terre."
1909-12-07,Quilbeuf,"J'abrège, messieurs. (Parlez! parlez!) L'année dernière, à l'occasion du budget de l'agriculture, j'avais signalé une erreur que j'avais relevée concernant la production du cidre. Les paroles que j'avais prononcées ayant été publiées, un ancien instituteur de mon arrondissement, M. Grébauval, qui, depuis plus de trente ans, avait marqué ce qu'il récoltait de cidre lors de son brassage de chaque année, m'a communiqué son travail et l'a envoyé à M. le ministre de l'agriculture. Je n'insiste pas davantage sur ce point particulier, je signale simplement que le travail très sérieux de cet ancien instituteur concordait absolument avec les observation^ que j'avais présentées."
1909-12-07,Quilbeuf,"Cette année, le rapport nous donne le total de la production; mais comme il ne fait aucune comparaison, je passe sur ce point."
1909-12-07,Quilbeuf,"Je désire présenter une autre observation. A la page 6 de son rapport, M. Noulens nous fait savoir qu'en 1907 la. production des betteraves fourragères a été à l'hectare de 278 quintaux, et celle des betteraves à sucre, de 239 quintaux. Je ne puis m'empêcher de penser, moi qui connais cette culture, que ces chiffres sont inexacts."
1909-12-07,Noulens,"Permettez-moi de vous dire que les chiffres que j'ai reproduits m'ont été fournis par le ministère de l'agriculture. Je ne crois pas, d'ailleurs, que ces chiffres soientinexacts en ce qui concerne la production que vous examinez. Vous jugez de la production des betteraves fourragères d'après votre région..."
1909-12-07,Quilbeuf,Mais non !
1909-12-07,Noulens,Elle est moins favorisée que la vôtre.
1909-12-07,Quilbœuf,"En admettant que la production de la betterave soit plus abondante dans la région que j'habite que dans celle de M. le rapporteur, cela ne prouve pas qu'il n'y ait pas plus de 4,000 kilogr. de différence, par hectare, entre la production de la betterave fourragàre et la production de la betterave sucrière. Vous dites que votre région est pauvre..."
1909-12-07,Noulens,Il n'y a pas de différence entre les deux régions.
1909-12-07,Quilbœuf,"Si vous ne pouvez comparer votre région à la mienne, laissez-moi dire que dans toutes les régions, quelles qu'elles soient, dans les terrains les meilleurs comme dans les moins bons, là où on fait l'une et l'autre betterave, il y a plus de 4,000 kilogr. de différence à l'hectare. C'est la pratique qui le démontre; aucune théorie ne peut détruire ce fait."
1909-12-07,Noulens,"Nous ne pouvons pas cultiver la betterave sucrière; nous nous contentons de la betterave fourragère, dont le rendement est chez nous bien inférieur à celui de votre région."
1909-12-07,Plissonnier,C'est le cas dans l'est et l'ouest de la France.
1909-12-07,Plissonnier,endement est chez nous bien inférieur à celui de votre région.
1909-12-07,Plissonnier,C'est le cas dans l'est et l'ouest de la France.
1909-12-07,Quilbœuf,"Si vous ne pouvez comparer votre région à la mienne, laissez-moi dire que dans toutes les régions, quelles qu'elles soient, dans les terrains les meilleurs comme dans les moins bons, là où on fait l'une et l'autre betterave, il y a plus de 4,000 kilogr. de différence à l'hectare. C'est la pratique qui le démontre; aucune théorie ne peut détruire ce fait."
1909-12-07,le rapporteur,"Mon cher collègue, les chiffres que j'ai fournis dans mon rapport m'ont été communiqués par le ministère de l'agriculture, Je crois qu'ils peuvent se justifier en fait; je n'ai d'ailleurs pas à en prendre la responsabilité. M. le directeur de l'agriculture, qui est ici présent, pourra vous les confirmer."
1909-12-07,Quilbeuf,"Je veux simplement observer que, dans un rapport imprimé comme celui que nous avons sous les yeux, les chiffres doivent être considérés comme officiels ..."
1909-12-07,le rapporteur,"Ils sont officiels, et je les crois exacts."
1909-12-07,Quilbeuf,Il serait bon que l'on ne pût pas les contredire ; il vaudrait mieux que l'on fût obligé de les accepter parce qu'on en reconnaîtrait l'exactitude. Telle est la simple observation que je voulais présenter.
1909-12-07,Quilbeuf,"Voici une autre erreur. Vous nous donnez, monsieur le rapporteur, aux pages 18 et 19 de votre rapport, un tableau des importations et des exportations, et vous faites ressortir les différences qu'il y a entre les unes et les autres. il est regrettable que dans un document dé cette importance on puisse relever des fautes. Et certainement les constatations de ce genre seraient plus nomBreuses encore si on nous avait donné le temps d'étudier plus sérieusement les documents qu'on met à notre disposition."
1909-12-07,le rapporteur,Mon rapport est distribué depuis trois semaines !
1909-12-07,Quilbeuf,"Il n'est pas le seul qui ait été distribué, et mon observation reste entière. Je continue."
1909-12-07,le rapporteur,"Vous indiquez que, pour les farineux alimentaires, les importations représentaient, en 1906, une valeur de 327,006,732 fr., et, en 1907, de 321,309,795 fr. seulement. Et, à la colonne spéciale, vous ajoutez que cela représente une augmentation de 1.7 p. 100. La diminution est de près de 6 millions, il ne peut donc pas s'agir d'une augmentation !"
1909-12-07,le rapporteur,Je ne peux pas discuter tous les chiffres qui figurent dans ce tableau. Ce sont des chiffres officiels qui m'ont été fournis par le ministère du commerce et parle ministère de l'agriculture et qui figurent dans toutes les statistiques administratives.
1909-12-07,Quilbeuf,Pour ma part je le regrette vivement et il serait nécessaire de les établir avec plus d'exactitude.
1909-12-07,le rapporteur,"Ce n'est pas moi qui les ai établis. Ils ont été vérifiés un par un et rectifiés d'après des documents officiels. Ils m'ont été fournis, je le répète, par le ministère du commerce, par le ministère de l'agriculture et même par l'administration des douanes."
1909-12-07,Quilbeuf,"Voici encore une erreur que j'ai relevé dans le même tableau,"
1909-12-07,le rapporteur,Je vous ferai la même réponse.
1909-12-07,Quilbeuf,"Je lis qu'en 1906 les importations avaient atteint 201,600,000 fr., contre 203,752,612 fr. en 1907, et l'on évalue le taux d'accroissement à 10.6 p. 100."
1909-12-07,le rapporteur'général,La virgule est mal placée : il faut lire 1.06. C'est une erreur d'impression qui se corrige d'elle-même.
1909-12-07,Quilbeuf,Ce n'est pas à nous de faire ces corrections.
1909-12-07,le rapporteur,"Vous m'avez annoncé, Il y a quelques jours, que vous vous proposiez de me poser plusieurs questions. Si vous m'aviez signalé ces prétendues erreurs de chiffres, j'aurais pu les contrôler et vous apporter aujourd'hui les chiffres exacts au cas où vos critiques auraient été justifiées."
1909-12-07,Fernand David,Cela n'empêche pas le rapport de M. Noulens d'être bien fàit et très complet. [Très bien! très bien 1)
1909-12-07,Quilbeuf,"Je le reconnais volontiers, Je ne veux donc pas insister; je me borne a signaler que j ai relevé encore d'autres chiures erronés. J'espère qu'une autre fois nous ne trouverons plus de ces erreurs."
1909-12-07,Quilbeuf,Je passe maintenant à une autre observation. J'ai eu l'occasion d'assister à plusieurs concours agricoles cette année. M. le ministre avait bien voulu me nommer membre du jury au concours agricole de Nantes. Je m'y suis rendu et là je me suis trouvé avec un grand nombre d'exposants qui ont l'habitude de participer aux concours agricoles de notre région normande et même d'ailleurs.
1909-12-07,le ministre de l'agriculture,"Vous avez dû constater, par la lecture du Journal officiel, que les dates sont déjà fixées pour la première partie du concours."
1909-12-07,Quilbeuf,"Eh bien, monsieur le ministre, permettez à un vieux praticien, qui a assisté et pris part à bien des concours agricoles, de soumettre une simple observation à votre bienveillante attention. Il est des catégories d'animaux pour lesquelles les agriculteurs et les éleveurs ont besoin d'être renseignés depuis longtemps. C'est pour eux affaire d'une grande importance."
1909-12-07,Quilbeuf,"Il est, en effet, nécessaire, pour présenter certaine animaux, de savoir plus de six mois à l'avance à quelle époque aura lieu le concours. Je n'ai pas besoin de préciser; TOUS devez comprendre ce que je veux dire."
1909-12-07,Quilbeuf,Les éleveurs qui participeront au concours de 1910 sont dès maintenant assurés qu'ils ne pourront pas prendre les dispositions indispensables pour que leurs animaux se présentent dans les meilleures conditions possibles.
1909-12-07,Quilbeuf,"Je n'adresse pas de critique à l'administration puisqu'il y aura cette année une modification importante dans la tenue des concours agricoles, mais je demande à M. le ministre de tenir compte de cette observation lorsqu'il s'agira de fixer l'époque des concours, et de faire en sorte que cette date soit changée le moins possible."
1909-12-07,Lemire,Il en est de même pour des concours tenus dans le Nord.
1909-12-07,François Astièr (Hérault),"Messieurs, je m'excuse de retenir quelques instants l'attention de la Chambre à l'heure où nous avons tous le désir de voter rapidement le budget. Je serai court et j'irai vite."
1909-12-07,Il,"Il est très simple de conseiller d'arracher, il est plus difficile, de s'y résoudre sans compensations certaines. (Très bien! très bien! sur divers bancs.) Sans doute, à la longue l'équilibre s'établit entre la production et la comsommation, entre l'offre et la demande."
1909-12-07,Messieurs,"Il ne faut pas nous reprocher les années]de prospérité, elles ont été si rares depuis vingt ans et si peu d'entre nous en ont profité ! (Très bien 1 très bien 1 sur divers bancs.) Elles n'ont pas suffis à reconstituer les capitaux d'exploitation et de réserve que nécessite la monoculture et que la reconstitution du vignoble avait absorbés."
1909-12-07,J'espère,tous leurs représentants nous témoigneront leur sympathie dans la discussion prochaine du projet du Gouvernement et de la commission d'enquête viticole. (Applaudissements sur divers bancs.)
1909-12-07,On ne peut pas nous faire le reproche,"d'être restés inactifs pendant ce temps, sans doute je ne donne pas comme un exemple d'activité féconde les manifestations méridionales qui, commencées dans la bonne humeur, ont eu la fin douloureuse que vous connaissez. Cependant elles n'ont pas été inutiles puisqu'elles ont provoqué la répression des fraudes sur toutes les matières alimentaires."
1909-12-07,"tout de même, messieurs",n'est-il pas un peu triste de penser qu'il a. été nécessaire de faire presque une révolution pour arriver à réprimer des agissements qui atteignaient si violemment la richesse de ce pays et la santé de ses habitants?
1909-12-07,La confédération générale des vignerons,née de ces manifestations prête une aide utile au Gouvernement. Elle a un beau rôle à remplir si elle sait réprimer le zèle parfois excessif de ses agents et rester dans les limites qu'elle s'est tracée de coopérer avec le Gouvernement à la répression de la fraude.
1909-12-07,C'est avec une satisfaction profonde,que j'ai lu les pages du remarquable rapport de M. Noulens qui rendent compte des travaux et des résultats du service des fraudes.
1909-12-07,M. Ferdinand Bougère,Je vous prie de vous expliquer SliD'Ce point.
1909-12-07,M. François Astier (Hérault),"Moi je félicite le ministre, je l'invite à continuer et je ne plains pas, comme M. Bougère, le million employé au service des fraudes."
1909-12-07,M. Ferdinand Bougère,"Je n'ai jamais demandé qu'on cessât de réprimer la fraude, je n'ai jamais demandé qu'on n'épure pas les semences livrées à la culture. J'ai insisté sur la nécessité de tenir compte des difficultés matérielles qu'éprouvent les producteurs de graines, faute des moyens de se procurer des machines trieuses, à procéder eux-mêmes à une épuration qui est l'affaire du commerce."
1909-12-07,M. Ferdinand Bougère,Je suis surpris du reproche que vous m'adressez.
1909-12-07,M. François Astier (Hérault),"Vous avez dit que la ,dépense du service de répression des fraudes était trop élevée. Je suis disposé, au contraire, à demander à la Chambre d'élever le crédit."
1909-12-07,M. Ferdinand Bougère,Je ne trouve pas les résultats obtenus proportionnés à la dépense.
1909-12-07,"M. PaulDoumer, rapporteur général.",Le crédit a été élevé d'ailleurs.
1909-12-07,M. François Astier (Hérault),"Nous avons organisé le crédit agricole dans notre région par la création de deux cent dix caisses locales dans lesquelles sont associés solidairement plus de seize mille viticulteurs. Un seul chiffre suffira pour montrer l'importance de l'action de nos institutions de crédit -agricole : pendant les quatre dernières années de crise viticole, notre caisse régionale du Midi a fait pour plus de 70 millions de prêts."
1909-12-07,Il s'est organisé,"avec le concours de la Régionale plus de vingt coopératives de production et de vente qui écoulent plus de 300,000 hectolitres de vin."
1909-12-07,Nous fondons,des coopératives de distillation qui déjà fonctionnent et sont prêtes à utiliser les dispositions de la législation nouvelle sur le régime de l'alcool que nous attendons de la bonne volonté de la Chambre.
1909-12-07,"A ce propos, je prierai M. le ministre","d'intervenir auprès de son collègue des finances pour qu'il retire les mesures fiscales récemment prises contre les coopératives de distillation; la loi ne les commande pas, et elles seraient de nature à entraver la création de ces coopé-. ratives de distillation que le fisc a tout intérêt à développer pour empêcher la fraude de l'alcool."
1909-12-07,Nous avons fondé,"des mutuelles contre l'incendie, nous avons déjà quatre-vingt sociétés locale et une régionale de réassurance. Nous assurons 120 millions : depuis la fondation, c'est-à-dire en deux ans, nous avons eu un seul accident pour 1,400 fr. Dans dix ans nous économiserons 1 million annuellement à notre région."
1909-12-07,M. Emmanuel Brousse,Très bien ! Il faut montrer que le Midi travaille.
1909-12-07,M. François Astier (Hérault),Nous voudrions maintenant bâtir des caves coopératives pour le logement du vin dans les villages où la vaisselle vinaire n'existe pas ou bien se trouve insuffisante et où les viticulteurs ruinés ne peuvent plus faire la dépense nécessaire. C'est une des causes permanentes de crise que l'existence de ces 2 ou 3 millions d'hectolitres non logé à la récolte de chaque année qui existent dans quelques communes du Gard et de l'Hérault.
1909-12-07,Astier,Nous voudrions maintenant bâtir des caves coopératives pour le logement du vin dans les villages où la vaisselle vinaire n'existe pas ou bien se trouve insuffisante et où les viticulteurs ruinés ne peuvent plus faire la dépense nécessaire. C'est une des causes permanentes de crise que l'existence de ces 2 ou 3 millions d'hectolitres non logé à la récolte de chaque année qui existent dans quelques communes du Gard et de l'Hérault.
1909-12-07,Astier,"A cette occasion, je demanderai à M. le ministre où en sont les travaux de la commission chargée d'étudier la*question des prêts du Crédit foncier pour les entreprises d'améporations agricoles, constituée par arrêté du 6 mai 1906, Le Crédit foncier est tenu, vous le savez, de faire à l'agriculture pour améliorations foncières, 100 millions de prêts, par application des lois des 23 juillet 1856, <88 mai 1858 et 5 mai 1869. Peut-on savoir ce qui reste disponible de ces 100 millions? Peut-on savoir aussi quelles sont les améliorations foncières agricoles susceptibles désormais de faire l'objet de prêts du Crédit foncier et si la construction des caves individuelles ou coopératives peut être comprises dans ces améliorations ? Pourrat-on y comprendre les frais de transformation des champs de vigne en luzernes irriguées et en jardins potagers, ce qui demande des capitaux abondants?"
1909-12-07,Astier,"Nous avons fait, je vous l'assure, messieurs, tous les efforts individuels et collectifs dans la voie de l'association, de la coopération et de la mutualité agricoles. Nous sommes allés plus loin, plus haut, plus vite qu'aucune autre région de la France. Nous n'en tirons aucune vanité, la misère nous a aidés. Nous avons été, je me plais à le reconnaître, et j'en rends hommage à M. le ministre et à ses distingués collaborateurs de l'hydraulique et du crédit agricole, puissamment aidés, encouragés par le ministère de l'agriculture. (Très bien / très bien!)"
1909-12-07,Astier,Il appartient au Gouvernement et à la Chambre de compléter notre effort par des mesures législatives qui nous permettent de distiller utilement nos produits les années d'abondance ou de mévente.
1909-12-07,Astier,"Nous voulons, monsieur le ministre, résolument tenter la polyculture. Il est bien entendu que la vigne restera toujours la culture principale, celle qui apportera l'argént dans la caisse du vigneron. Nous voulons simplement essayer de produire ce que nous consommons sur la ferme : le fourrage, l'avoine, les légumes, les fruits que nous achetons toujours en abondance et fort cher."
1909-12-07,Astier,"Mais pour réaliser notre ambition, même ainsi limitée, il nous faut trois choses."
1909-12-07,Astier,"D'abord l'aide du corps enseignant. Nous avons demandé jadis à nos professeurs d'agriculture de nous apprendre la culture intensive de la vigne, de nous enseigner l'art d'augmenter nos productions, d'améliorer les qualités de nos produits. Nous leur demandons aujourd'hui de nous apprendre à produire les fourrages, les légumes, les fruits, tout ce que nous consommons."
1909-12-07,Astier,"Je sais que les professeurs de notre école d'agriculture de Montpellier sont tout disposés à seconder nos efforts, il suffirait de leur donner la possibilité de le faire. Vous avez vu, monsieur le ministre, lors.de votre voyage à Montpellier, dans quel état étaient les locaux de l'école d'agriculture, vous avez pu constater l'insuffisance des champs d'expérience, presque tous occupés par d'intéressantes études sur la vigne. M. le rapporteur général du budget, qui a bien voulu répondre à mon invitation, vous confirmera que cet état a sensiblement empiré."
1909-12-07,Astier,"Sans doute nos professeurs, dont l'enseignement est remarquable suppléent, tant bien que mal, par leur bon vouloir, à cette situation lamentable : l'un fait son cours dans une grange, l'autre loge ses instruments de précision dans un grenier, sous les toits ; les élèves sont empilés dans des salles trop petites."
1909-12-07,Astier,"M. le ministre me répondra que l'Etat, n'étant pas propriétaire des immeubles, qui appartiennent partie au département de l'Hérault, partie à la ville de Montpellier, ne peut pas faire des dépenses sur des immeubles dont il n'est que locataire. Il faut cependant mettre fin à cette situation, il faut demander au département et à la ville de Montpellier de céder leur propriété à l'Etat à des conditions à débattre. Songez qu'on a dépensé plus de 600,000 fr. à l'école nationale de Grignon pendant qu'on. employait parcimonieusement quelques billets de mille francs à l'école nationale de Montpellier."
1909-12-07,Astier,"Quant aux professeurs départementaux,"
1909-12-07,Leroy-Beaulieu,"Nous pouvons espérer que ce projet sera présenté au Parlement, livré à la discussion et voté avant la fin de la législature. (Très bien! très bien!)j,"
1909-12-07,Astier,"Le ministère a tenu la promesse inscrite dans son programme ; j'espère qu'un peu de bonne volonté de la Chambre permettra une solution si impatiemment attendue. Je ne ferai pas l'historique de la question et ne discuterai pas un projet dont nous ne connaissons encore que les grandes lignes. Je n'énumérerai pas les causes de l'échec de tous les précédents projets. Je veux dire en quelques mots pourquoi nous demandons aujourd'hui les canaux d'irrigation, non pas seulement ceux dérivés du Rhône, mais encore ceux qui pourraient être établis avec les eaux du Vidourle, de l'Hérault, de l'Orb et de l'Aude. Nous demandons de l'eau afin de rendre possible la substitution, à la culture de la vigne, d'autres cultures dans les vastes plaines complantées en vignes qui s'étendent du Rhône à Béziers."
1909-12-07,Razimbaud,C'est une condition essentielle.
1909-12-07,Astier,"Car si vous n'interdisiez pas au préalable l'arrosage des vignes, vous pousseriez, d'une part, à de nouvelles plantations et, d'autre part, vous doubleriez et tripleriez le produit des vignes irriguées. Vous ne feriez par là qu augmenter l'intensité de la crise viticole. Ce n'est pas le but à atteindre."
1909-12-07,Brousse,"Mais si, nous l'y mettrons."
1909-12-07,Astier,Mais il appartient au ministre de nous rassurer et d'introduire dans les règlements les précautions nécessaires.
1909-12-07,Astier,"D'ailleurs, si l'on n'interdisait pas l'arrosage de la vigne, le débit du petit Rhône.qui doit fournir l'eau ne suffirait pas à arroser les 50,000 hectares dominés par les canaux projetés."
1909-12-07,éduire,"éduire de 10,000 hectares les surfaces plantées aujourd'hui en vigne à grand rendement, nous aurons diminué la production totale de 1 million d'hectolitres. De plus, les villages arrosés sont précisément ceux où les viticulteurs ne logent pas ou ne logent qu'une partie de leur récolte. Ces deux faits, diminution d'une quantité de 1 million d'hectolitres et possibilité du logement du surplus, peuvent avoir chaque année une influence déterminante et feront disparaître une double cause de mévente."
1909-12-07,non identifié,"Enfin, la production fourragère et potagère profitera à tous les villages voisins des surfaces irriguées en leur fournissant à meilleur- compte les fourrages, les graines et les légumes qu'ils consomment. Nous espérons obtenir la transformation partielle de la culture de la vigne en cultures fourragères et potagères parce que nous pouvons établir qu à l'heure présente, la culture de la luzerne arrosée est à peu près aussi avantageuse que la vigne et n'a pas les mêmes aléas. Dans sa trop brève visite. M. le rapporteur général a pu s'en convaincre par l'exemple qu'il a vu et les affirmations des populations intéressées."
1909-12-07,non identifié,"Il y a 10 ou douze villages que nous avons rapidement traversés, tous les habitants étaient disposés à livrer à la culture potagère et fourragère une partie de leurs vignes si on leur donnait de l'eau à bon marché. (Très bien! très bien !)"
1909-12-07,non identifié,"Ils savent bien que les produits des vignes maintenues, mieux logés, mieux conservés pourront se défendre plus aisément et se vendre à des prix plus élevés. Ils auront tout autant de recettes et moins de dépenses."
1909-12-07,non identifié,"Je disais, il y a quelques années, à un ministre qu'il s'honorerait grandement, s'illustrerait même s'il attachait son nom à la réalisation des canaux du Rhône. Je le répète, à M. Ruau, déjà si estimé dans notre Midi tant par les lois qu'il a proposées ou appliquées sur la mutualité et la coopération agricoles, que par la loi sur la répression des fraudes."
1909-12-07,non identifié,"Messieurs, les populations méridionales seront profondement reconnaissantes aux représentants de toutes les régions s'ils nous donnent comme nous l'espérons les moyens de conserver, d'accroître encore cette richesse et cette gloire nationales qu'est le vin de France. (Applaudissements.)"
1909-12-07,non identifié,"J'en aurais fini, messieurs, si je n'avais pas à dire un mot des affirmations qui ont été présentées hier à la tribune par l'honorable M. Compère-Morel."
1909-12-07,non identifié,"Je ne m'attarderai pas à discuter tous les chiffres qui vous ont été cités ; je n'ai ni le loisir, ni la possibilité de les étudier, de les examiner et de les rétorquer ; mais j'ai été profondement surpris d'entendre des affirmations,, qui ne sont que de simples affirmations, porter sur des chiffres que je connaissais comme indiscutablement inexacts."
1909-12-07,Compère-Morel,"Ainsi, je veux relever cette allégation qui consiste à mettre d'un- côté, dans la petite propriété, les propriétés d'une superficie inférieure à 10 hectares et à ranger, dans la grande propriété, les exploitations d'une contenance supérieure à 10 hectares."
1909-12-07,non identifié,"Il est aisé de dire, dès lors, aux gens qui ne connaissent pas la. question : Voyez! d'un côté, vous'avez 12 millions d'hectares possédés par 4 ou 5 millions de petits propriétaires, et d'un autre côté, vous avez 32 millions d'hectares possédés par 7 à 800,000 grands propriétaires terriens."
1909-12-07,Compère-Morel,"J'insiste sur ce point par ce qu'il y a là une erreur, que toutes les statistiques officielles ou autres n'arriveront pas à établir."
1909-12-07,Compère-Morel,"M. Compère-Morel connaît le Gard puisqu'il le représente; il a visité la France, nous a-t-il dit, je n'en ai pas eu comme lui le loisir, mais j'affirme qu'il y a beaucoup de propriétés que je connais, de 10 à 20 hectares et au delà, dans le Gard, la Lozère, l'Ardèche, l'Aveyron qui sont exploitées par le cultivateur lui-même ou par sa famille. J'ajoute que les bois et les paccages comptent dans le nombre d'hectares de ces propriétés, mais n'ont pas de valeur."
1909-12-07,Compère-Morel,"Avec un soin tout particulier, M. Compère-Morel a relevé des interruptions que j'ai faites. Il a dit, par exemple, en parlant de l'Hérault :"
1909-12-07,Compère-Morel,"« Les ouvriers gagnent de 25 à 30 fr. par mois l'hiver et de 30 à 35 fr. l'été, sans la nourriture ni le couchage. »"
1909-12-07,non identifié,Il s'est étonné que j'aie protesté. Mais son affirmation était inexacte.
1909-12-07,Compère-Morel,"La meilleure preuve, c'est que, quelques lignes plus bas, le syndicat de Marsillargue, sur l'autorité duquel il s'appuyait, avec raison, dit :"
1909-12-07,Compère-Morel,« Les domestiques occupés à nos fermes qui sont supérieures à 50 hectares sont nourris et couchés. (c La nourriture est mauvaise en général.)
1909-12-07,non identifié,Les ouvriers couchent pour la plupart dans les écuries ; ils gagnent de 35 à 45 fr. par mois.
1909-12-07,François Astier,"La Chambre voit ainsi quels arguments pitoyables et quels chiffres erronés on lui apporte ; on prétend les appuyer sur des chiffres ; en réalité, ils ne reposent sur rien."
1909-12-07,Compère-Morel,"C'est le syndicat de Marsillargues qui a répondu, et vous dites que ses arguments sont pitoyables?"
1909-12-07,François Astier,Pas du tout ! Ne me faites pas dire ce que je n'ai pas dit. Ce sont vos chiffres que j'ai rappelés.
1909-12-07,François Astier,"Au contraire, je vous oppose ceux du syndicat de Marsillargues qui dit que les ouvriers gagnent de 35 à 45 fr. et sont nourris; il y a d'ailleurs des propriétés où ils gagnent toute l'année 45 à 60 fr. par mois et ceux 'qui payent le travail au rabais en ont pour l'argent. Voilà la vérité."
1909-12-07,Compère-Morel,C'est un argument pitoyable.
1909-12-07,François Astier (Hérault),Pourquoi avez vous pris particulièrement l'année 1906?
1909-12-07,Emmanuel Brousse,"Pendant ces dernières années de crise, beaucoup de propriétaires viticulteurs, bien que vendant leur vin à perte, ont continué à occuper leurs ouvriers. La plupart des propriétaires ont été aussi malheureux que les ouvriers, ce qui ne les a pas empêché de venir en aide à ces derniers, autant qu'ils l'ont pu."
1909-12-07,Compère-Morel,M. Brousse déclare que les patrons se ruinent pour leurs ouvriers !
1909-12-07,Emmanuel Brousse,"Vous avez mal compris, mal entendu et mal interprété !"
1909-12-07,Jules-Armand Razimbaud,Les propriétaires ont quelquefois emprunté pour donner du pain et du travail à leurs ouvriers.
1909-12-07,François Astier (Hérault),"Je vous signale, messieurs, ces procédés de discussion. Je n'insiste pas. J'ai tenu à appeler votre attention sur les affirmations qui vous ont été formulées hier pour vous montrer ce qu'elles valent."
1909-12-07,Voix nombreuses,A cet après-midi !
1909-12-07,le président,On demande le renvoi de la suite de la discussion à la prochaine séance.
1909-12-07,le président,Il en est ainsi ordonné.
1909-12-07,le président,"Aujourd'hui, à deux heures et demie, 2e séance publique :"
1909-12-07,M. le président.,"J'ai reçu de M. Guillemet quatre rapports, faits au nom de la commission des octrois, sur les projets de loi concernant :"
1909-12-07,"Le Chef adjoint du service sténographique de la Chambre des députés,",V. VIOLETTE DE NOIRCARME.
1909-12-07,Charles Leboucq,"Eaj commission, d'accord avec le Gouvernement demande l'urgence."
1909-12-07,président,"Je mets aux voix la déclaration d'urgence. (L'urgence, miseeaux voix, est déclarés"
1909-12-07,le président,Personne ne demande la parole pour la discussion générale ?
1909-12-07,président,Je consulte la Chambre sur la questioncfc]savoir si elle entend passer à la discussioijq des articles.
1909-12-07,Chambre,"consultée, décide qu'elle passe à la discussion des articles."
1909-12-07,le président,"« Art. 1er. — Est approuva l'avenant intervenu le 17 mars 1909 entre fei préfet de l'Aisne, au nom du département et la compagnie des chemins de fer département»!"
1909-12-07,le président,Personne ne demande la parole ?
1909-12-07,le président,Je mets aux voix l'article 1er.
1909-12-07,le président,"(L'article 1er, mis aux voix, est adopté.)"
1909-12-07,BERTHET,"Messieurs, la convention de Berne dont le Gouvernement vous propose l'adoption ne pose devant vous qu'un des côtés — le moins intéressant peu-têtre au point de vue français —du gros problème des voies d'accès vers l'Italie non seulement de la France, mais aussi de l'Europe occidentale. 1"
1909-12-07,CECCALDI,"Mon cher collègue, je vous demande pardon de vous interrompre, mais il est inadmissible qu'on puisse faire passer un projet de loi sans qu'on ait prévenu qui que ce soit."
1909-12-07,LE_PRESIDENT,"Monsieur Ceccaldi, vous n'avez pas la parole."
1909-12-07,CECCALDI,Je proteste et je protesterai à la fin de la séance: Il est inadmissible qu'au cours de ces séances intensives on puisse faire voter un projet de loi sans avoir entendu les intéressés.
1909-12-07,LE_PRESIDENT,"Encore une fois, vous n'avez pas la parole, monsieur Ceccaldi."
